vendor_record_id,vendor_id,vendor_name,vendor_country,vendor_region,vendor_tier,vendor_category,snapshot_month,on_time_delivery_rate,quality_acceptance_rate,quality_rejection_count,defect_rate_pct,lead_time_avg_days,lead_time_variance_days,contract_lead_time_days,procurement_spend_usd,purchase_order_count,invoice_accuracy_rate,payment_terms_days,days_payable_outstanding,contract_start_date,contract_expiry_date,concentration_risk_pct,financial_stability_score,esg_compliance_score,past_disruption_count,active_dispute_flag,preferred_vendor_flag,vris_score,risk_category,lead_time_inconsistency_flag,contract_expired_flag,contract_renewal_due_flag,year,product_cost_competitiveness_score,cost_benchmark_order_count,otd_score,quality_score,risk_performance_score,cost_efficiency_score,lead_time_score,supplier_score
VR-00008453,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2021-05-01,78.64,70.59,3,0.482,27.32,0.98,26,4136.56,8,88.53,60,62.23,2021-04-01,2024-10-12,4.6,53.87,58.16,0,0,0,73.53,High,False,False,False,2021,80.2592878305125,22,78.64,70.59,26.47,82.74050148135875,95.38085369974095,69.72
VR-00008454,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2021-06-01,58.11,81.14,0,0.003,43.26,6.94,49,12911.92,12,93.23,60,67.18,2021-04-01,2024-05-18,34.36,71.7,68.45,0,0,0,71.11,High,False,False,False,2021,80.2592878305125,22,58.11,81.14,28.89,84.15050148135876,97.16734693877551,66.64
VR-00008455,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2021-07-01,79.46,79.14,2,0.045,22.13,0.15,21,8140.4,11,83.89,60,59.41,2021-04-01,2025-11-20,37.53,68.61,72.25,0,0,0,74.4,High,False,False,False,2021,80.2592878305125,22,79.46,79.14,25.599999999999994,81.34850148135875,95.77219030404753,71.35
VR-00008456,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2021-08-01,69.65,72.86,4,0.034,36.73,0.42,44,12505.21,13,96.97,60,69.66,2021-04-01,2023-06-03,2.85,50.91,36.32,2,0,0,70.07,High,False,False,False,2021,80.2592878305125,22,69.65,72.86,29.930000000000007,85.27250148135874,99.80909090909091,69.22
VR-00008457,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2021-09-01,74.09,74.95333333333333,3,0.222,11.22,1.56,18,12538.38,13,97.37,60,52.34,2021-04-01,2023-12-16,44.37,67.605,48.35,1,0,0,70.12,High,True,False,False,2021,80.2592878305125,22,74.09,74.95333333333333,29.879999999999995,85.39250148135875,98.26666666666667,70.74
VR-00008458,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2021-10-01,64.66,67.78,3,0.068,11.02,0.09,14,38251.08,17,99.11,60,68.9,2021-04-01,2023-10-05,39.46,59.69,48.18,0,0,0,65.47,Medium,True,False,False,2021,80.2592878305125,22,64.66,67.78,34.53,85.91450148135874,99.87142857142857,67.73
VR-00008459,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2021-11-01,78.76,71.82,2,0.854,58.38,3.31,49,65913.03,11,89.05,60,54.63,2021-04-01,2025-12-30,33.99,41.06,59.31,0,0,0,67.0,Medium,False,False,False,2021,80.2592878305125,22,78.76,71.82,33.0,82.89650148135875,85.79526256545783,69.9
VR-00008460,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2021-12-01,70.43,71.47,1,0.14,44.23,1.6,41,115558.87,11,92.42,60,62.91,2021-04-01,2025-08-03,3.24,88.15,81.46,0,0,0,81.43,High,False,False,False,2021,80.2592878305125,22,70.43,71.47,18.569999999999993,83.90750148135875,93.37732363532092,65.73
VR-00008461,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2022-01-01,71.24,71.58666666666666,2,0.158,11.69,0.34,11,3042.6,15,92.08,60,63.24,2021-04-01,2025-06-18,33.47,49.83,40.9,0,0,0,20.42,Low,False,False,False,2022,15.425241392195879,19,71.24,71.58666666666666,79.58,38.42166897453711,94.65983357959408,71.57
VR-00008462,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2022-02-01,90.15,78.53,4,0.17,9.55,0.24,11,34180.15,10,82.0,60,61.19,2021-04-01,2024-04-25,34.26,64.85,64.82,0,0,0,75.76,High,False,False,False,2022,15.425241392195879,19,90.15,78.53,24.239999999999995,35.39766897453711,99.56363636363636,67.84
VR-00008463,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2022-03-01,86.08,82.08,0,0.217,52.8,8.03,43,21696.89,11,85.17,60,63.16,2021-04-01,2025-11-01,29.86,77.46,40.39,0,0,0,76.5,High,True,False,False,2022,15.425241392195879,19,86.08,82.08,23.5,36.34866897453711,81.41663143058493,64.6
VR-00008464,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2022-04-01,78.63,77.56,4,0.138,22.15,4.78,20,23794.86,7,91.66,60,56.53,2021-04-01,2025-04-04,33.85,69.0,51.53,0,0,0,73.21,High,False,False,False,2022,15.425241392195879,19,78.63,77.56,26.790000000000006,38.29566897453711,87.45476297968398,63.32
VR-00008465,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2022-05-01,80.59,77.66,2,0.085,52.54,5.15,48,21497.31,14,96.71,60,69.93,2021-04-01,2024-07-25,36.88,77.84,74.29,1,0,0,77.82,High,False,False,False,2022,15.425241392195879,19,80.59,77.66,22.180000000000007,39.81066897453711,90.94133834538765,63.76
VR-00008466,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2022-06-01,75.26,75.91,2,0.061,63.0,3.28,48,13108.49,20,94.77,60,66.21,2021-04-01,2024-07-04,21.06,76.4,64.2,0,0,0,77.02,High,True,False,False,2022,15.425241392195879,19,75.26,75.91,22.980000000000004,39.228668974537115,79.58571428571429,60.18
VR-00008467,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2022-07-01,73.19,76.49333333333333,0,0.484,10.0,0.58,11,623559.74,10,88.89,60,65.05,2021-04-01,2023-06-25,3.81,67.605,40.97,0,0,0,70.46,High,False,False,False,2022,15.425241392195879,19,73.19,76.49333333333333,29.540000000000006,37.46466897453711,98.94545454545454,63.63
VR-00008468,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2022-08-01,64.11,74.59,2,0.019,43.92,4.76,47,20642.66,9,91.92,60,57.95,2021-04-01,2025-04-28,42.26,57.37,82.08,0,0,0,68.48,Medium,False,False,False,2022,15.425241392195879,19,64.11,74.59,31.519999999999996,38.37366897453711,97.97446808510638,60.91
VR-00008469,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2022-09-01,81.62,77.06,1,0.011,18.26,2.42,19,944648.59,12,92.45,60,66.33,2021-04-01,2023-11-06,6.04,99.93,85.65,0,0,0,87.71,High,False,False,False,2022,15.425241392195879,19,81.62,77.06,12.290000000000006,38.53266897453712,97.45263157894738,62.75
VR-00008470,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2022-10-01,72.83,74.76,5,0.345,32.69,1.11,33,11666.16,17,95.45,60,59.09,2021-04-01,2023-09-24,6.41,100.0,55.75,0,0,0,82.32,High,False,False,False,2022,15.425241392195879,19,72.83,74.76,17.680000000000007,39.432668974537116,99.32727272727273,61.15
VR-00008471,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2022-11-01,80.72,78.38,4,0.094,47.25,2.56,45,30621.27,13,88.52,60,47.16,2021-04-01,2024-03-03,31.46,67.605,63.22,0,0,0,75.49,High,False,False,False,2022,15.425241392195879,19,80.72,78.38,24.510000000000005,37.353668974537115,95.05269841269842,64.65
VR-00008472,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2022-12-01,80.41,78.86,0,0.325,24.2,2.49,22,23672.57,13,80.95,60,75.74,2021-04-01,2025-09-21,29.56,86.95,60.31,0,0,0,77.96,High,False,False,False,2022,15.425241392195879,19,80.41,78.86,22.040000000000006,35.082668974537114,90.46363636363637,63.13
VR-00008473,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2023-01-01,69.27,76.14,1,0.413,46.53,10.86,54,5111.59,17,83.05,60,56.29,2021-04-01,2023-07-19,10.85,55.85,50.87,0,0,0,70.48,High,False,False,False,2023,28.524346509478004,30,69.27,76.14,29.519999999999996,44.8820425566346,95.97777777777777,63.04
VR-00008474,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2023-02-01,75.45,75.14,4,0.45,33.61,5.78,30,48234.82,9,91.04,60,61.94,2021-04-01,2024-06-23,20.64,68.17,73.35,0,0,0,75.87,High,False,False,False,2023,28.524346509478004,30,75.45,75.14,24.129999999999995,47.27904255663461,87.55398591688981,62.71
VR-00008475,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2023-03-01,78.57,68.96,4,0.142,11.77,1.13,12,20073.63,11,94.36,60,57.17,2021-04-01,2024-01-10,25.72,67.605,65.62,0,0,0,17.86,Low,False,False,False,2023,28.524346509478004,30,78.57,68.96,82.14,48.2750425566346,98.11666666666667,75.75
VR-00008476,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2023-04-01,67.34,78.55,0,0.013,36.2,5.01,39,51927.5,10,87.48,60,67.06,2021-04-01,2024-01-01,15.42,82.42,78.04,0,0,0,78.27,High,False,False,False,2023,28.524346509478004,30,67.34,78.55,21.730000000000004,46.2110425566346,97.43076923076923,61.8
VR-00008477,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2023-05-01,70.94,75.35333333333334,3,0.104,24.73,2.6,24,55098.3,13,89.31,60,48.54,2021-04-01,2025-07-28,42.78,43.78,69.18,0,0,0,68.11,Medium,False,False,False,2023,28.524346509478004,30,70.94,75.35333333333334,31.89,46.7600425566346,95.4718290874781,64.07
VR-00008478,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2023-06-01,61.27,70.86,1,0.198,52.17,7.37,51,7587.27,8,100.0,60,63.44,2021-04-01,2023-04-13,22.52,49.9,78.77,0,0,0,68.97,Medium,False,True,False,2023,28.524346509478004,30,61.27,70.86,31.03,49.9670425566346,95.31566936147662,60.55
VR-00008479,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2023-07-01,84.63,73.12,4,0.013,7.93,1.96,10,10449.82,7,85.15,60,56.05,2021-04-01,2024-08-11,31.07,67.605,54.45,0,1,0,71.88,High,True,False,False,2023,28.524346509478004,30,84.63,73.12,28.120000000000005,45.512042556634604,96.08,66.88
VR-00008480,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2023-08-01,68.85,72.49,2,0.286,16.88,1.31,14,17322.19,9,85.63,60,67.19,2021-04-01,2025-10-25,34.75,86.75,75.34,1,0,0,74.95,High,True,False,False,2023,28.524346509478004,30,68.85,72.49,25.049999999999997,45.6560425566346,84.47928232904538,59.68
VR-00008481,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2023-09-01,66.21,74.0,3,0.02,10.92,1.35,9,674357.26,14,78.31,60,54.67,2021-04-01,2025-03-23,41.3,50.46,58.37,2,0,0,63.92,Medium,True,False,False,2023,28.524346509478004,30,66.21,74.0,36.08,43.460042556634605,82.93406593406593,60.84
VR-00008482,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2023-10-01,62.58,73.32,5,0.207,15.71,0.78,14,12735.25,15,85.32,60,67.02,2021-04-01,2023-07-03,30.92,72.95,66.41,1,0,0,70.43,High,False,True,False,2023,28.524346509478004,30,62.58,73.32,29.569999999999993,45.5630425566346,90.17788487769391,59.71
VR-00008483,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2023-11-01,83.96,75.76,5,0.224,47.44,4.6,45,10078.51,15,93.67,60,64.97,2021-04-01,2026-01-27,34.74,74.28,24.62,1,0,0,72.62,High,False,False,False,2023,28.524346509478004,30,83.96,75.76,27.379999999999995,48.0680425566346,93.84088439198052,67.1
VR-00008484,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2023-12-01,72.45,80.09,2,0.029,49.4,10.22,53,11133.78,19,87.76,60,68.53,2021-04-01,2025-08-22,12.62,42.35,46.53,0,0,0,69.14,Medium,False,False,False,2023,28.524346509478004,30,72.45,80.09,30.86,46.2950425566346,96.14339622641509,65.29
VR-00008485,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2024-01-01,89.6,73.88,2,0.055,26.01,3.01,26,2361.74,12,92.1,60,58.76,2021-04-01,2026-03-14,44.07,100.0,32.95,1,0,0,78.07,High,False,False,False,2024,14.213630479269595,30,89.6,73.88,21.930000000000007,37.57954133548871,97.65385798361577,66.33
VR-00008486,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2024-02-01,86.86,76.21,1,0.063,25.87,1.96,29,124165.16,9,89.69,60,55.38,2021-04-01,2024-12-03,12.36,58.51,76.53,0,0,0,78.43,High,False,False,False,2024,14.213630479269595,30,86.86,76.21,21.569999999999993,36.856541335488714,98.64827586206897,65.94
VR-00008487,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2024-03-01,89.93,74.93,4,0.187,27.83,4.03,26,5463.73,10,91.05,60,64.67,2021-04-01,2024-05-11,24.71,47.14,55.46,0,0,0,72.84,High,False,False,True,2024,14.213630479269595,30,89.93,74.93,27.159999999999997,37.264541335488715,91.63948975925261,66.73
VR-00008488,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2024-04-01,78.49,72.55,3,0.156,26.83,0.94,25,92526.7,7,92.27,60,66.59,2021-04-01,2025-10-16,12.86,37.72,66.39,1,0,0,70.61,High,False,False,False,2024,14.213630479269595,30,78.49,72.55,29.39,37.630541335488715,93.79142154304884,63.65
VR-00008489,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2024-05-01,66.43,71.46,2,0.014,42.92,1.97,42,2636.91,12,100.0,60,69.2,2021-04-01,2025-02-16,18.53,62.43,40.04,0,0,0,69.61,Medium,False,False,False,2024,14.213630479269595,30,66.43,71.46,30.39,39.94954133548872,97.34708649536236,60.89
VR-00008490,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2024-06-01,61.04,75.35,3,0.023,38.65,1.26,36,2073.92,12,93.87,60,53.89,2021-04-01,2023-11-05,6.36,87.93,61.01,0,0,0,77.45,High,False,True,False,2024,14.213630479269595,30,61.04,75.35,22.549999999999997,38.11054133548872,93.81487710219923,57.68
VR-00008491,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2024-07-01,69.24,79.81,1,0.035,58.88,10.17,53,421434.98,11,98.74,60,48.2,2021-04-01,2025-08-27,32.64,59.28,41.85,0,0,0,69.29,Medium,False,False,False,2024,14.213630479269595,30,69.24,79.81,30.709999999999994,39.57154133548871,88.17313371616079,62.04
VR-00008492,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2024-08-01,74.7,74.3,4,0.009,40.63,1.4,37,146737.26,16,87.79,60,59.42,2021-04-01,2023-11-01,19.25,85.82,69.98,0,0,0,78.59,High,False,True,False,2024,14.213630479269595,30,74.7,74.3,21.409999999999997,36.286541335488714,92.09581523438278,60.81
VR-00008493,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2024-09-01,59.63,68.29,0,0.284,48.04,1.64,57,36209.74,17,94.37,60,65.86,2021-04-01,2025-12-15,39.22,57.49,44.36,0,0,0,63.05,Medium,False,False,False,2024,14.213630479269595,30,59.63,68.29,36.95,38.26054133548872,99.42456140350878,59.59
VR-00008494,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2024-10-01,65.2,77.77,1,0.108,39.55,7.47,50,8445.6,13,93.56,60,60.05,2021-04-01,2023-11-06,14.12,67.605,73.15,0,0,0,70.43,High,True,True,False,2024,14.213630479269595,30,65.2,77.77,29.569999999999993,38.017541335488716,97.012,61.28
VR-00008495,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2024-11-01,69.31,80.51,2,0.096,50.37,8.87,49,93821.18,17,89.89,60,72.83,2021-04-01,2024-03-26,23.08,70.87,51.46,0,0,0,73.28,High,False,True,False,2024,14.213630479269595,30,69.31,80.51,26.72,36.916541335488716,94.20369348454093,61.91
VR-00008496,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2024-12-01,89.94,76.22,3,0.05,19.6,2.09,23,97853.01,9,92.74,60,62.87,2021-04-01,2025-06-23,41.64,99.41,74.06,2,0,0,12.4,Low,False,False,False,2024,14.213630479269595,30,89.94,76.22,87.6,37.77154133548871,98.18260869565218,80.14
VR-00012385,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2021-01-01,82.44,82.39,1,0.267,15.02,1.26,15,3491.16,14,86.6,90,86.85,2018-02-01,2021-11-19,33.75,49.18,29.28,0,0,0,68.45,Medium,False,False,False,2021,37.9160736946354,27,82.44,82.39,31.549999999999997,52.52125158624477,98.21347536617844,70.13
VR-00012386,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2021-02-01,75.29,74.99,5,0.32,43.12,7.12,36,15838.27,11,97.43,90,84.0,2018-02-01,2022-05-22,39.88,63.145,39.11,0,0,0,69.47,Medium,False,False,False,2021,37.9160736946354,27,75.29,74.99,30.53,55.77025158624478,82.83479694908266,64.48
VR-00012387,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2021-03-01,87.57,64.68,2,0.653,22.31,0.45,22,1183.68,18,90.17,90,81.03,2018-02-01,2020-10-02,44.9,84.95,51.93,0,0,0,74.29,High,False,True,False,2021,37.9160736946354,27,87.57,64.68,25.709999999999994,53.59225158624478,98.47929994702744,67.16
VR-00012388,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2021-04-01,64.97,73.69,3,0.798,53.08,4.42,50,29877.56,11,94.17,90,86.96,2018-02-01,2022-10-15,23.62,94.25,45.56,0,0,0,75.26,High,False,False,False,2021,37.9160736946354,27,64.97,73.69,24.739999999999995,54.79225158624478,93.58995026375284,61.43
VR-00012389,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2021-05-01,70.83,69.97,2,0.49,33.17,1.01,38,171243.94,16,94.27,90,90.87,2018-02-01,2020-12-14,8.47,56.99,38.0,1,0,0,70.06,High,False,True,False,2021,37.9160736946354,27,70.83,69.97,29.939999999999998,54.822251586244775,99.46842105263158,64.37
VR-00012390,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2021-06-01,82.23,68.99,5,0.008,33.94,3.29,32,2782.43,11,95.28,90,102.98,2018-02-01,2020-06-22,25.56,66.81,56.17,0,0,0,74.03,High,False,True,False,2021,37.9160736946354,27,82.23,68.99,25.97,55.12525158624478,93.37097451384798,65.94
VR-00012391,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2021-07-01,63.82,82.33,2,0.11,38.77,3.56,44,27484.52,13,82.25,90,93.14,2018-02-01,2020-11-05,6.67,63.77,62.26,1,0,0,73.63,High,False,True,False,2021,37.9160736946354,27,63.82,82.33,26.370000000000005,51.21625158624478,98.38181818181818,63.33
VR-00012392,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2021-08-01,77.45,77.88333333333333,2,0.223,52.86,3.39,59,13126.54,14,89.99,90,103.57,2018-02-01,2021-12-25,44.88,62.52,42.06,0,0,0,69.23,Medium,False,False,False,2021,37.9160736946354,27,77.45,77.88333333333333,30.769999999999996,53.538251586244776,98.85084745762711,67.82
VR-00012393,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2021-09-01,70.3,85.51,5,0.269,31.14,1.54,28,77613.45,15,95.52,90,78.75,2018-02-01,2020-04-25,35.58,64.47,73.69,0,0,0,74.16,High,False,True,False,2021,37.9160736946354,27,70.3,85.51,25.840000000000003,55.197251586244775,90.83320488118177,65.26
VR-00012394,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2021-10-01,77.97,73.03,3,0.262,47.87,2.82,42,145061.83,11,99.08,90,96.91,2018-02-01,2022-10-28,17.27,42.35,30.21,1,0,0,67.91,Medium,False,False,False,2021,37.9160736946354,27,77.97,73.03,32.09,56.26525158624477,88.84724103972069,66.18
VR-00012395,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2021-11-01,79.48,66.63,3,0.9,14.75,2.35,16,7236.47,10,90.84,90,89.05,2018-02-01,2020-03-14,42.15,63.145,62.22,0,0,0,63.95,Medium,False,True,False,2021,37.9160736946354,27,79.48,66.63,36.05,53.79325158624478,97.0625,67.01
VR-00012396,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2021-12-01,76.28,80.88,0,0.279,55.83,12.54,57,22029.5,13,79.27,90,101.79,2018-02-01,2021-10-31,17.68,72.05,39.61,0,0,0,73.89,High,False,True,False,2021,37.9160736946354,27,76.28,80.88,26.11,50.322251586244775,95.6,66.17
VR-00012397,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2022-01-01,77.81,76.37,3,0.297,46.7,2.03,41,118227.29,10,92.56,90,96.03,2018-02-01,2022-04-15,5.95,38.31,62.45,0,0,0,72.0,High,False,False,False,2022,10.315756082770799,21,77.81,76.37,28.0,34.989029257939556,89.24530213610488,62.85
VR-00012398,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2022-02-01,80.8,71.55,7,0.007,36.94,2.99,41,24436.04,11,94.64,90,94.34,2018-02-01,2021-05-03,13.56,61.14,36.98,1,0,0,72.87,High,False,True,False,2022,10.315756082770799,21,80.8,71.55,27.129999999999995,35.61302925793956,98.54146341463415,64.1
VR-00012399,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2022-03-01,70.5,71.78,2,0.093,51.26,17.06,55,6988.54,9,92.01,90,83.76,2018-02-01,2021-04-02,20.31,26.63,56.06,0,0,0,64.07,Medium,False,True,False,2022,10.315756082770799,21,70.5,71.78,35.93000000000001,34.82402925793956,93.79636363636364,61.99
VR-00012400,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2022-04-01,79.82,71.99,2,0.351,43.12,5.85,43,36384.51,11,89.35,90,94.85,2018-02-01,2020-10-12,39.22,63.145,44.8,0,0,0,69.33,Medium,False,True,False,2022,10.315756082770799,21,79.82,71.99,30.67,34.026029257939555,97.05643525909308,64.14
VR-00012401,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2022-05-01,69.94,79.81,0,0.07,24.16,3.03,21,18004.95,15,90.84,90,97.15,2018-02-01,2022-10-09,38.67,49.43,90.36,1,0,0,70.65,High,False,False,False,2022,10.315756082770799,21,69.94,79.81,29.349999999999994,34.47302925793956,86.65070955534532,60.98
VR-00012402,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2022-06-01,81.41,87.19,3,0.007,48.85,12.99,55,37474.48,16,97.34,90,75.87,2018-02-01,2020-05-18,8.57,80.22,65.86,1,1,0,83.87,High,False,True,False,2022,10.315756082770799,21,81.41,87.19,16.129999999999995,36.423029257939554,95.27636363636364,64.84
VR-00012403,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2022-07-01,78.91,77.16,1,0.001,6.93,0.91,7,10490.85,5,87.49,90,88.02,2018-02-01,2023-01-20,44.23,60.67,81.59,1,0,0,72.57,High,False,False,False,2022,10.315756082770799,21,78.91,77.16,27.430000000000007,33.468029257939556,97.4,64.22
VR-00012404,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2022-08-01,65.77,77.39,2,0.234,21.34,2.07,18,117056.34,13,92.22,90,87.52,2018-02-01,2021-11-28,11.89,14.8,63.95,0,0,0,63.71,Medium,False,True,False,2022,10.315756082770799,21,65.77,77.39,36.29,34.88702925793956,85.17891283973759,60.48
VR-00012405,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2022-09-01,69.57,71.96,5,0.141,57.99,0.21,51,131583.22,15,88.61,90,84.97,2018-02-01,2022-02-24,11.34,48.47,55.99,0,0,0,69.24,Medium,False,True,False,2022,10.315756082770799,21,69.57,71.96,30.760000000000005,33.804029257939554,90.27460515504701,60.03
VR-00012406,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2022-10-01,74.63,74.16,4,0.024,36.03,0.72,44,1210.38,11,84.54,90,84.99,2018-02-01,2020-07-31,12.97,57.31,47.3,1,0,0,71.19,High,False,True,False,2022,10.315756082770799,21,74.63,74.16,28.810000000000002,32.58302925793956,99.67272727272727,62.82
VR-00012407,VND-001097,Turner and Sons,Japan,MEA,Tier-3,Raw Materials,2022-11-01,62.67,58.04,5,0.044,29.26,2.04,37,7395.28,18,93.48,90,92.97,2018-02-01,2022-08-23,9.13,49.76,40.77,0,0,0,64.28,Medium,True,True,False,2022,10.315756082770799,21,62.67,58.04,35.72,35.26502925793956,98.8972972972973,57.68
