finance_record_id,record_date,fiscal_week,fiscal_quarter,fiscal_year,order_id,vendor_id,shipment_id,transaction_type,revenue_usd,procurement_cost_usd,logistics_cost_usd,operational_cost_usd,sla_penalty_usd,gross_profit_usd,ebitda_usd,accounts_receivable_usd,accounts_payable_usd,inventory_value_usd,working_capital_usd,working_capital_ratio,cash_flow_usd,cash_position_usd,days_sales_outstanding,days_payable_outstanding,cash_conversion_cycle,financial_risk_score,risk_flag,cash_flow_sign_issue_flag,procurement_gt_revenue_flag
FIN-0000008237,2024-08-04,31,Q3,2024,ORD-00012927,VND-000058,,Procurement,0.0,45488.54,0.0,0.0,0.0,-45488.54,0.0,150161.16,20137.48,502759.38,632783.06,32.4232,-1158306.23,-15186775710.15,55.59,64.9,36.66,21.32,0,False,False
FIN-0000008547,2024-08-04,31,Q3,2024,,,,Revenue,13238.01,0.0,0.0,0.0,0.0,13238.01,13238.01,22341.98,267695.44,132243.51,-113109.95,0.5775,982393.35,-15185793316.8,53.12,68.93,32.42,30.51,1,False,False
FIN-0000009339,2024-08-04,31,Q3,2024,,VND-000336,,Procurement,0.0,3714.01,0.0,0.0,0.0,-3714.01,0.0,47596.95,58404.8,142458.03,131650.18,3.2541,-1119394.12,-15186912710.92,71.2,50.41,66.05,26.32,0,True,False
FIN-0000009400,2024-08-04,31,Q3,2024,ORD-00045093,,SHP-00042416,Logistics Cost,0.0,0.0,8386.26,0.0,0.0,0.0,-8386.26,7635.43,291210.23,46050.2,-237524.6,0.1844,-685029.03,-15187597739.95,54.06,50.62,57.43,63.47,1,False,False
FIN-0000011035,2024-08-04,31,Q3,2024,ORD-00070753,VND-001046,,Procurement,0.0,5327.15,0.0,0.0,0.0,-5327.15,0.0,300335.35,123438.67,213873.67,390770.35,4.1657,-262620.22,-15187860360.17,49.16,77.12,17.7,23.25,0,False,False
FIN-0000011063,2024-08-04,31,Q3,2024,ORD-00072795,,,SLA Penalty,0.0,0.0,0.0,0.0,22356.56,0.0,0.0,55775.28,24391.15,78167.13,109551.26,5.4914,-1026637.92,-15188886998.09,74.83,52.26,46.07,20.32,0,True,False
FIN-0000011168,2024-08-04,31,Q3,2024,ORD-00050475,,,Revenue,9825.58,0.0,0.0,0.0,0.0,9825.58,9825.58,6392.98,66103.68,65439.43,5728.73,1.0867,9022.45,-15188877975.64,78.07,84.75,30.24,20.0,0,False,False
FIN-0000013076,2024-08-04,31,Q3,2024,,VND-000527,,Procurement,0.0,12910.22,0.0,0.0,0.0,-12910.22,0.0,31674.3,104461.34,215045.09,142258.05,2.3618,-145666.89,-15189023642.53,72.37,90.67,17.11,60.35,0,False,False
FIN-0000016746,2024-08-04,31,Q3,2024,ORD-00049094,VND-000301,,Procurement,0.0,32592.42,0.0,0.0,0.0,-32592.42,0.0,4768.12,26867.86,42781.24,20681.5,1.7697,-164312.89,-15189187955.42,58.47,60.68,38.89,59.49,0,True,False
FIN-0000018753,2024-08-04,31,Q3,2024,ORD-00031209,VND-000238,,Procurement,0.0,4120.43,0.0,0.0,0.0,-4120.43,0.0,225765.63,19215.04,109990.78,316541.37,17.4736,-1632083.69,-15190820039.11,65.59,66.87,31.67,68.59,0,True,False
FIN-0000020144,2024-08-04,31,Q3,2024,ORD-00021307,,,Operational Expense,0.0,0.0,0.0,1319.96,0.0,0.0,-1319.96,121256.29,10271.64,17612.78,128597.43,13.5197,-786661.76,-15191606700.87,48.89,56.51,30.53,23.33,0,True,False
FIN-0000021598,2024-08-04,31,Q3,2024,ORD-00079482,,,SLA Penalty,0.0,0.0,0.0,0.0,6758.97,0.0,0.0,239761.97,54190.05,187718.93,373290.85,7.8885,-877172.21,-15192483873.08,49.28,53.25,39.06,23.22,0,False,False
FIN-0000023896,2024-08-04,31,Q3,2024,,,,SLA Penalty,0.0,0.0,0.0,0.0,8192.68,0.0,0.0,11436.55,31608.47,35841.47,15669.55,1.4957,-530638.26,-15193014511.34,63.43,51.17,46.87,20.56,0,True,False
FIN-0000026221,2024-08-04,31,Q3,2024,,VND-000499,,Procurement,0.0,3197.1,0.0,0.0,0.0,-3197.1,0.0,185846.77,55255.36,89142.86,219734.27,4.9767,-101061.91,-15193115573.25,31.99,58.59,21.37,28.4,0,True,False
FIN-0000026303,2024-08-04,31,Q3,2024,,,,SLA Penalty,0.0,0.0,0.0,0.0,118322.59,0.0,0.0,20485.79,49569.87,374328.42,345244.34,7.9648,-820984.69,-15193936557.94,41.4,83.85,-3.95,25.58,0,False,False
FIN-0000030742,2024-08-04,31,Q3,2024,,,,Revenue,20103.69,0.0,0.0,0.0,0.0,20103.69,20103.69,85288.52,26095.8,624034.67,683227.39,27.1815,92232.02,-15193844325.92,52.61,74.03,6.79,22.22,0,False,False
FIN-0000034544,2024-08-04,31,Q3,2024,ORD-00044992,,,Operational Expense,0.0,0.0,0.0,6318.02,0.0,0.0,-6318.02,28110.83,111991.09,157758.01,73877.75,1.6597,-305475.29,-15194149801.21,87.8,84.47,46.67,20.5,0,False,False
FIN-0000035189,2024-08-04,31,Q3,2024,,,SHP-00066575,Logistics Cost,0.0,0.0,2519.53,0.0,0.0,0.0,-2519.53,1628.43,73221.48,481384.72,409791.67,6.5966,-73518.33,-15194223319.54,43.14,93.42,-8.91,25.06,0,True,False
FIN-0000039633,2024-08-04,31,Q3,2024,,VND-000619,,Procurement,0.0,10502.98,0.0,0.0,0.0,-10502.98,0.0,141822.17,42756.29,16531.23,115597.11,3.7036,-718480.31,-15194941799.85,42.4,72.98,19.82,25.28,0,True,False
FIN-0000040912,2024-08-04,31,Q3,2024,ORD-00027953,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76856.44,71462.68,64022.07,69415.83,1.9714,-509665.42,-15195451465.27,62.22,65.41,40.01,20.0,0,False,False
FIN-0000041925,2024-08-04,31,Q3,2024,ORD-00045226,,,Revenue,341173.76,0.0,0.0,0.0,0.0,341173.76,341173.76,17686.24,4592.7,127328.58,140422.12,31.5751,412349.38,-15195039115.89,65.88,72.01,50.21,60.82,0,True,False
FIN-0000043391,2024-08-04,31,Q3,2024,,VND-000295,,Procurement,0.0,10761.64,0.0,0.0,0.0,-10761.64,0.0,94218.19,38662.03,22319.81,77875.97,3.0143,-715063.01,-15195754178.9,66.92,79.33,34.33,20.0,0,False,False
FIN-0000046955,2024-08-04,31,Q3,2024,ORD-00051310,VND-000965,,Procurement,0.0,1378.8,0.0,0.0,0.0,-1378.8,0.0,188417.44,154913.59,238079.22,271583.07,2.7531,-394298.13,-15196148477.03,60.32,77.35,42.18,20.0,0,True,False
FIN-0000047373,2024-08-04,31,Q3,2024,,,,Operational Expense,0.0,0.0,0.0,13676.85,0.0,0.0,-13676.85,422115.06,9593.93,95666.96,508188.09,53.9698,-733401.57,-15196881878.6,39.52,67.01,20.5,26.14,0,True,False
FIN-0000047710,2024-08-04,31,Q3,2024,ORD-00014957,VND-000918,,Procurement,0.0,13115.49,0.0,0.0,0.0,-13115.49,0.0,16060.68,39774.91,19357.36,-4356.87,0.8905,-586682.65,-15197468561.25,48.35,79.5,21.31,25.68,1,True,False
FIN-0000049445,2024-08-04,31,Q3,2024,,VND-000876,,Procurement,0.0,42343.87,0.0,0.0,0.0,-42343.87,0.0,55057.57,23112.74,77120.28,109065.11,5.7188,-297580.18,-15197766141.43,51.8,58.71,38.38,22.46,0,False,False
FIN-0000051684,2024-08-04,31,Q3,2024,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6462.7,110270.02,50648.42,-53158.9,0.5179,-113262.09,-15197879403.52,69.6,71.64,55.93,32.92,1,True,False
FIN-0000053872,2024-08-04,31,Q3,2024,,,SHP-00023186,Logistics Cost,0.0,0.0,884.85,0.0,0.0,0.0,-884.85,38020.67,221394.49,83146.62,-100227.2,0.5473,-437514.45,-15198316917.97,53.21,124.06,-27.27,31.09,1,False,False
FIN-0000054216,2024-08-04,31,Q3,2024,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125050.07,10619.92,28873.12,143303.27,14.4938,-295281.49,-15198612199.46,68.48,76.51,41.96,20.0,0,False,False
FIN-0000058043,2024-08-04,31,Q3,2024,,,,Operational Expense,0.0,0.0,0.0,690.0,0.0,0.0,-690.0,72672.92,22581.47,181943.21,232034.66,11.2754,-83795.75,-15198695995.21,24.54,60.56,8.58,30.64,0,False,False
FIN-0000059212,2024-08-04,31,Q3,2024,ORD-00062856,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224181.8,24909.72,227583.7,426855.78,18.1361,-628040.57,-15199324035.78,55.76,62.42,37.4,21.27,0,True,False
FIN-0000060742,2024-08-04,31,Q3,2024,,,,Revenue,3051.08,0.0,0.0,0.0,0.0,3051.08,3051.08,16924.4,5587.9,22759.13,34095.63,7.1017,709770.92,-15198614264.86,68.44,73.6,47.29,20.69,0,True,False
FIN-0000062914,2024-08-04,31,Q3,2024,,VND-000812,,Procurement,0.0,6686.08,0.0,0.0,0.0,-6686.08,0.0,10043.47,89286.92,86108.14,6864.69,1.0769,-628253.96,-15199242518.82,67.03,76.25,37.11,20.0,0,True,False
FIN-0000063026,2024-08-04,31,Q3,2024,,,SHP-00036990,Logistics Cost,0.0,0.0,6364.76,0.0,0.0,0.0,-6364.76,315577.0,94759.44,38167.53,258985.09,3.7331,-615110.75,-15199857629.57,55.96,83.39,16.08,21.21,0,False,False
FIN-0000063155,2024-08-04,31,Q3,2024,ORD-00060070,,,Revenue,64236.02,0.0,0.0,0.0,0.0,64236.02,64236.02,119447.97,462186.37,104334.52,-238403.88,0.4842,160045.37,-15199697584.2,58.64,54.14,54.8,33.66,1,False,False
FIN-0000063525,2024-08-04,31,Q3,2024,ORD-00036748,,,SLA Penalty,0.0,0.0,0.0,0.0,9472.84,0.0,0.0,7731.47,80759.12,84520.01,11492.36,1.1423,-523328.58,-15200220912.78,55.73,62.17,39.53,21.28,0,True,False
FIN-0000063933,2024-08-04,31,Q3,2024,ORD-00035751,VND-000664,,Procurement,0.0,31315.62,0.0,0.0,0.0,-31315.62,0.0,31195.92,23751.66,96308.05,103752.31,5.3682,-542498.34,-15200763411.12,65.13,91.05,13.45,20.0,0,False,False
FIN-0000064852,2024-08-04,31,Q3,2024,ORD-00011349,,,Revenue,35506.72,0.0,0.0,0.0,0.0,35506.72,35506.72,105995.78,21267.81,61959.97,146687.94,7.8972,559791.94,-15200203619.18,68.94,53.91,66.25,26.38,0,True,False
FIN-0000065485,2024-08-04,31,Q3,2024,,,,Revenue,8869.87,0.0,0.0,0.0,0.0,8869.87,8869.87,40601.58,127970.02,230375.7,143007.26,2.1175,855576.87,-15199348042.31,52.53,48.35,46.03,22.55,0,False,False
FIN-0000002190,2024-08-05,32,Q3,2024,ORD-00023947,VND-000357,,Procurement,0.0,11317.56,0.0,0.0,0.0,-11317.56,0.0,34450.73,50395.86,234955.06,219009.93,5.3458,-370283.31,-15199718325.62,54.3,93.38,27.42,21.71,0,False,False
FIN-0000003285,2024-08-05,32,Q3,2024,ORD-00012513,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17229.01,28926.03,55318.08,43621.06,2.508,-1260158.27,-15200978483.89,39.78,74.64,20.79,26.07,0,True,False
FIN-0000004858,2024-08-05,32,Q3,2024,,,,Revenue,5225.13,0.0,0.0,0.0,0.0,5225.13,5225.13,421294.82,6803.55,196172.66,610663.93,90.7567,1038302.5,-15199940181.39,50.19,67.73,22.95,52.89,0,True,False
FIN-0000009606,2024-08-05,32,Q3,2024,ORD-00041105,,,Revenue,4362.6,0.0,0.0,0.0,0.0,4362.6,4362.6,12862.21,40056.53,236568.19,209373.87,6.227,329217.24,-15199610964.15,87.21,72.53,63.17,25.45,0,True,False
FIN-0000013356,2024-08-05,32,Q3,2024,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118684.96,54358.81,108674.26,173000.41,4.1826,-252245.69,-15199863209.84,56.67,67.18,39.66,21.0,0,True,False
FIN-0000014238,2024-08-05,32,Q3,2024,ORD-00033337,,SHP-00060494,Logistics Cost,0.0,0.0,427.47,0.0,0.0,0.0,-427.47,29435.93,75534.77,33573.0,-12525.84,0.8342,-195431.62,-15200058641.46,50.57,80.68,14.29,26.15,1,True,False
FIN-0000016838,2024-08-05,32,Q3,2024,ORD-00052165,,,Revenue,26243.65,0.0,0.0,0.0,0.0,26243.65,26243.65,213939.23,151266.0,208954.12,271627.35,2.7957,290928.05,-15199767713.41,52.61,55.51,40.94,22.22,0,False,False
FIN-0000017677,2024-08-05,32,Q3,2024,,,SHP-00071672,Logistics Cost,0.0,0.0,579.41,0.0,0.0,0.0,-579.41,26683.08,3021.52,138560.47,162222.03,54.6889,-1359797.55,-15201127510.96,59.54,66.73,57.29,23.83,0,False,False
FIN-0000017735,2024-08-05,32,Q3,2024,ORD-00048812,,,Operational Expense,0.0,0.0,0.0,2174.4,0.0,0.0,-2174.4,8961.87,179821.7,570035.91,399176.08,3.2198,-39254.09,-15201166765.05,66.24,80.23,41.41,20.0,0,False,False
FIN-0000019157,2024-08-05,32,Q3,2024,,VND-000729,,Procurement,0.0,5584.76,0.0,0.0,0.0,-5584.76,0.0,58237.87,80874.69,367995.93,345359.11,5.2703,-497639.28,-15201664404.33,48.3,48.29,49.65,24.9,0,True,False
FIN-0000019560,2024-08-05,32,Q3,2024,,,,SLA Penalty,0.0,0.0,0.0,0.0,26410.23,0.0,0.0,36400.64,6616.91,82116.95,111900.68,17.9113,-1089775.35,-15202754179.68,48.22,66.65,30.03,23.53,0,False,False
FIN-0000020310,2024-08-05,32,Q3,2024,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66503.58,40952.65,99949.06,125499.99,4.0645,-704820.81,-15203459000.49,77.52,85.94,25.17,20.0,0,True,False
FIN-0000023689,2024-08-05,32,Q3,2024,ORD-00060357,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395300.07,137095.27,1015363.19,1273567.99,10.2897,-538221.0,-15203997221.49,34.26,74.98,15.89,27.72,0,True,False
FIN-0000024370,2024-08-05,32,Q3,2024,,,,Revenue,966292.19,0.0,0.0,0.0,0.0,966292.19,966292.19,60932.79,10514.67,226178.91,276597.03,27.3058,430118.75,-15203567102.74,55.86,67.44,33.28,21.24,0,True,False
FIN-0000027793,2024-08-05,32,Q3,2024,,,,Revenue,33530.81,0.0,0.0,0.0,0.0,33530.81,33530.81,6058.02,7665.74,48929.81,47322.09,7.1732,226681.98,-15203340420.76,65.47,66.95,32.43,20.0,0,False,False
FIN-0000029725,2024-08-05,32,Q3,2024,ORD-00074757,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45997.3,165994.78,134937.76,14940.28,1.09,-415253.74,-15203755674.5,77.03,42.5,76.97,29.59,0,True,False
FIN-0000029960,2024-08-05,32,Q3,2024,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516994.69,46319.46,148094.12,618769.35,14.3587,-203237.18,-15203958911.68,29.87,72.98,16.55,29.04,0,False,False
FIN-0000032587,2024-08-05,32,Q3,2024,ORD-00059489,,SHP-00067969,Logistics Cost,0.0,0.0,655.19,0.0,0.0,0.0,-655.19,50998.02,58336.11,11119.32,3781.23,1.0648,-293096.87,-15204252008.55,51.45,81.9,34.45,58.12,0,False,False
FIN-0000032712,2024-08-05,32,Q3,2024,,,,SLA Penalty,0.0,0.0,0.0,0.0,2292.49,0.0,0.0,10332.24,10143.3,148459.66,148648.6,15.6549,-59249.87,-15204311258.42,67.75,73.98,44.16,20.0,0,True,False
FIN-0000033895,2024-08-05,32,Q3,2024,,VND-000906,,Procurement,0.0,5760.11,0.0,0.0,0.0,-5760.11,0.0,14917.48,15859.74,40463.91,39521.65,3.4919,-745536.57,-15205056794.99,49.65,79.51,14.62,23.1,0,True,False
FIN-0000034163,2024-08-05,32,Q3,2024,,,,Revenue,1048221.13,0.0,0.0,0.0,0.0,1048221.13,1048221.13,31938.5,29937.96,114419.94,116420.48,4.8887,558313.28,-15204498481.71,45.67,83.5,3.33,24.3,0,False,False
FIN-0000034226,2024-08-05,32,Q3,2024,,,,Revenue,2800.58,0.0,0.0,0.0,0.0,2800.58,2800.58,189296.13,32766.41,102685.31,259215.03,8.911,1243080.15,-15203255401.56,63.65,69.62,42.46,20.0,0,False,False
FIN-0000037473,2024-08-05,32,Q3,2024,ORD-00058626,VND-000504,,Procurement,0.0,167779.71,0.0,0.0,0.0,-167779.71,0.0,56521.59,294547.6,247011.68,8985.67,1.0305,-1356361.69,-15204611763.25,27.62,80.97,-1.7,54.82,0,False,False
FIN-0000037630,2024-08-05,32,Q3,2024,,,SHP-00043354,Logistics Cost,0.0,0.0,1528.7,0.0,0.0,0.0,-1528.7,52321.04,32275.91,101720.13,121765.26,4.7726,-677259.85,-15205289023.1,76.2,46.24,83.41,71.33,1,True,False
FIN-0000037834,2024-08-05,32,Q3,2024,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2845.76,43301.14,97473.11,57017.73,2.3168,-147108.03,-15205436131.13,54.6,79.07,20.69,21.62,0,True,False
FIN-0000042748,2024-08-05,32,Q3,2024,ORD-00046512,VND-000591,,Procurement,0.0,28221.46,0.0,0.0,0.0,-28221.46,0.0,35146.43,199379.46,27045.62,-137187.41,0.3119,-699878.97,-15206136010.1,47.33,98.05,0.28,37.56,1,True,False
FIN-0000042832,2024-08-05,32,Q3,2024,ORD-00009978,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53332.05,21916.21,407532.67,438948.51,21.0285,-878763.45,-15207014773.55,34.68,65.52,1.12,27.6,0,False,False
FIN-0000043069,2024-08-05,32,Q3,2024,ORD-00029470,VND-001096,,Procurement,0.0,18977.33,0.0,0.0,0.0,-18977.33,0.0,21590.43,287968.46,33158.93,-233219.1,0.1901,-167294.06,-15207182067.61,56.11,50.11,53.96,40.05,1,True,False
FIN-0000044175,2024-08-05,32,Q3,2024,,,,Revenue,14472.06,0.0,0.0,0.0,0.0,14472.06,14472.06,50991.32,93839.14,257301.59,214453.77,3.2853,351144.12,-15206830923.49,52.59,65.8,19.36,22.22,0,True,False
FIN-0000045935,2024-08-05,32,Q3,2024,ORD-00026034,VND-000990,,Procurement,0.0,2196.09,0.0,0.0,0.0,-2196.09,0.0,452833.55,106108.74,63207.65,409932.46,4.8633,-820433.91,-15207651357.4,53.25,55.81,27.85,22.02,0,False,False
FIN-0000047176,2024-08-05,32,Q3,2024,ORD-00065598,,,Revenue,42534.27,0.0,0.0,0.0,0.0,42534.27,42534.27,253916.3,281643.39,192995.46,165268.37,1.5868,803417.19,-15206847940.21,61.72,82.18,32.87,20.0,0,True,False
FIN-0000048778,2024-08-05,32,Q3,2024,,,,Revenue,55874.86,0.0,0.0,0.0,0.0,55874.86,55874.86,79786.35,66834.0,35959.0,48911.35,1.7318,578824.04,-15206269116.17,48.36,72.07,17.4,23.49,0,False,False
FIN-0000050378,2024-08-05,32,Q3,2024,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209701.24,15364.88,11744.98,206081.34,14.4125,-653168.01,-15206922284.18,59.42,65.56,49.53,21.53,0,True,False
FIN-0000051709,2024-08-05,32,Q3,2024,,,,Revenue,14068.39,0.0,0.0,0.0,0.0,14068.39,14068.39,19558.32,37592.11,233529.9,215496.11,6.7325,658716.58,-15206263567.6,59.13,77.36,16.92,20.26,0,True,False
FIN-0000052296,2024-08-05,32,Q3,2024,,,,Revenue,215185.31,0.0,0.0,0.0,0.0,215185.31,215185.31,61150.94,13080.94,219814.79,267884.79,21.479,265081.43,-15205998486.17,59.71,86.19,20.8,20.09,0,True,False
FIN-0000053043,2024-08-05,32,Q3,2024,,,,Revenue,35548.9,0.0,0.0,0.0,0.0,35548.9,35548.9,16241.38,13100.78,22226.9,25367.5,2.9363,625663.4,-15205372822.77,30.53,69.88,2.09,28.84,0,False,False
FIN-0000054735,2024-08-05,32,Q3,2024,ORD-00060497,,,Operational Expense,0.0,0.0,0.0,1574.78,0.0,0.0,-1574.78,191482.83,30060.21,124413.59,285836.21,10.5088,-60394.32,-15205433217.09,56.83,79.23,21.3,20.95,0,False,False
FIN-0000055579,2024-08-05,32,Q3,2024,,,SHP-00077030,Logistics Cost,0.0,0.0,1446.76,0.0,0.0,0.0,-1446.76,41368.44,375064.22,424298.97,90603.19,1.2416,-94121.95,-15205527339.04,57.62,61.27,38.86,58.89,0,True,False
FIN-0000056318,2024-08-05,32,Q3,2024,,,SHP-00008057,Logistics Cost,0.0,0.0,5392.55,0.0,0.0,0.0,-5392.55,30092.41,54965.67,129303.26,104430.0,2.8999,-842496.33,-15206369835.37,73.39,55.43,65.34,26.1,0,True,False
FIN-0000056647,2024-08-05,32,Q3,2024,,,SHP-00076698,Logistics Cost,0.0,0.0,23268.62,0.0,0.0,0.0,-23268.62,22170.13,82577.2,275360.97,214953.9,3.6031,-1044903.09,-15207414738.46,82.59,44.73,76.89,29.57,0,True,False
FIN-0000057401,2024-08-05,32,Q3,2024,,,,Revenue,17128.63,0.0,0.0,0.0,0.0,17128.63,17128.63,128827.37,226477.56,29974.75,-67675.44,0.7012,364360.13,-15207050378.33,76.25,68.91,62.96,31.36,1,False,False
FIN-0000060341,2024-08-05,32,Q3,2024,,,,Revenue,23570.12,0.0,0.0,0.0,0.0,23570.12,23570.12,40904.9,69485.44,168052.13,139471.59,3.0072,877796.35,-15206172581.98,74.19,78.21,61.49,24.95,0,True,False
FIN-0000061179,2024-08-05,32,Q3,2024,ORD-00001758,,SHP-00060029,Logistics Cost,0.0,0.0,501.45,0.0,0.0,0.0,-501.45,42992.3,57356.63,600764.77,586400.44,11.2238,-124940.3,-15206297522.28,57.99,56.94,47.77,21.43,0,True,False
FIN-0000061260,2024-08-05,32,Q3,2024,,VND-001079,,Procurement,0.0,36410.54,0.0,0.0,0.0,-36410.54,0.0,17503.19,305862.53,48026.71,-240332.63,0.2142,-1469334.94,-15207766857.22,62.4,86.51,28.23,35.72,1,True,False
FIN-0000063421,2024-08-05,32,Q3,2024,ORD-00076072,VND-001007,,Procurement,0.0,70504.3,0.0,0.0,0.0,-70504.3,0.0,26974.24,155153.79,762517.87,634338.32,5.0884,-202402.88,-15207969260.1,61.64,69.44,40.46,20.0,0,True,False
FIN-0000064232,2024-08-05,32,Q3,2024,ORD-00034705,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111785.93,89581.5,57081.62,79286.05,1.8851,-407437.14,-15208376697.24,60.32,70.01,41.66,20.0,0,True,False
FIN-0000064329,2024-08-05,32,Q3,2024,,,,Revenue,10300.41,0.0,0.0,0.0,0.0,10300.41,10300.41,146014.94,67414.95,37564.08,116164.07,2.7231,2001700.14,-15206374997.1,58.47,81.92,16.17,20.46,0,False,False
FIN-0000003632,2024-08-06,32,Q3,2024,,VND-000444,,Procurement,0.0,10157.22,0.0,0.0,0.0,-10157.22,0.0,74980.81,7540.09,174639.27,242079.99,33.1057,-605545.12,-15206980542.22,47.99,100.93,-19.38,23.6,0,False,False
FIN-0000003807,2024-08-06,32,Q3,2024,ORD-00035058,,,Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,-25558.68,67241.3,7001.38,126561.98,186801.9,27.6807,-1478610.19,-15208459152.41,57.58,65.44,18.99,20.73,0,True,False
FIN-0000003825,2024-08-06,32,Q3,2024,ORD-00086463,VND-000797,,Procurement,0.0,6078.75,0.0,0.0,0.0,-6078.75,0.0,14096.01,83637.55,32638.72,-36902.82,0.5588,-30693.25,-15208489845.66,46.38,68.17,23.76,32.91,1,True,False
FIN-0000004274,2024-08-06,32,Q3,2024,,,,Revenue,9882.69,0.0,0.0,0.0,0.0,9882.69,9882.69,39405.1,163313.79,401367.83,277459.14,2.6989,729601.55,-15207760244.11,69.22,85.23,25.99,20.0,0,False,False
FIN-0000004454,2024-08-06,32,Q3,2024,,,,SLA Penalty,0.0,0.0,0.0,0.0,23560.51,0.0,0.0,494477.14,142106.33,63219.67,415590.48,3.9245,-493811.45,-15208254055.56,69.66,68.41,36.68,20.0,0,True,False
FIN-0000004500,2024-08-06,32,Q3,2024,,,,Revenue,98900.37,0.0,0.0,0.0,0.0,98900.37,98900.37,56615.74,69034.34,126575.07,114156.47,2.6536,243843.72,-15208010211.84,41.2,89.33,-4.41,25.64,0,True,False
FIN-0000005185,2024-08-06,32,Q3,2024,ORD-00060459,,,Revenue,4297.62,0.0,0.0,0.0,0.0,4297.62,4297.62,31326.58,10250.84,179559.81,200635.55,20.5726,808394.84,-15207201817.0,60.47,54.21,60.87,24.76,0,True,False
FIN-0000009764,2024-08-06,32,Q3,2024,ORD-00035256,,,Revenue,89602.11,0.0,0.0,0.0,0.0,89602.11,89602.11,74189.71,19676.9,348909.38,403422.19,21.5023,309577.15,-15206892239.85,41.58,66.98,-1.8,25.53,0,True,False
FIN-0000010258,2024-08-06,32,Q3,2024,ORD-00044447,,,Revenue,34368.47,0.0,0.0,0.0,0.0,34368.47,34368.47,96355.19,6291.08,313366.89,403431.0,65.1275,1612629.52,-15205279610.33,58.07,53.09,54.41,23.4,0,True,False
FIN-0000011423,2024-08-06,32,Q3,2024,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288606.27,156461.87,74087.89,206232.29,2.3181,-383438.66,-15205663048.99,46.24,74.35,3.56,24.13,0,True,False
FIN-0000011681,2024-08-06,32,Q3,2024,ORD-00078172,,,Operational Expense,0.0,0.0,0.0,732.15,0.0,0.0,-732.15,200396.98,319846.87,35540.51,-83909.38,0.7377,-776512.04,-15206439561.03,43.46,63.42,32.65,30.21,1,True,False
FIN-0000015720,2024-08-06,32,Q3,2024,ORD-00060207,,,Revenue,81376.1,0.0,0.0,0.0,0.0,81376.1,81376.1,14105.83,69820.66,94829.85,39115.02,1.5602,381604.36,-15206057956.67,31.9,79.52,4.05,28.43,0,True,False
FIN-0000016426,2024-08-06,32,Q3,2024,ORD-00018215,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254619.67,78982.99,16360.45,191997.13,3.4309,-617551.21,-15206675507.88,47.07,68.15,20.5,23.88,0,False,False
FIN-0000017508,2024-08-06,32,Q3,2024,ORD-00018904,,,Revenue,222431.05,0.0,0.0,0.0,0.0,222431.05,222431.05,220742.99,568715.66,208950.11,-139022.56,0.7555,389955.19,-15206285552.69,60.65,64.72,36.48,24.89,1,False,False
FIN-0000019822,2024-08-06,32,Q3,2024,ORD-00061310,,,SLA Penalty,0.0,0.0,0.0,0.0,8191.08,0.0,0.0,49036.5,50648.69,274632.25,273020.06,6.3905,-534459.9,-15206820012.59,58.43,81.72,49.22,21.74,0,False,False
FIN-0000019988,2024-08-06,32,Q3,2024,ORD-00004720,,,Revenue,7744.14,0.0,0.0,0.0,0.0,7744.14,7744.14,71420.53,31464.33,86156.28,126112.48,5.0081,491872.7,-15206328139.89,58.61,82.62,24.82,20.42,0,False,False
FIN-0000020606,2024-08-06,32,Q3,2024,,VND-000104,,Procurement,0.0,58958.55,0.0,0.0,0.0,-58958.55,0.0,383642.14,44283.23,249833.79,589192.7,14.3051,-320551.2,-15206648691.09,46.2,95.12,-16.26,24.14,0,True,False
FIN-0000021589,2024-08-06,32,Q3,2024,ORD-00065178,,,Revenue,2746.02,0.0,0.0,0.0,0.0,2746.02,2746.02,22538.8,144649.71,3199.48,-118911.43,0.1779,627272.14,-15206021418.95,64.74,61.44,53.15,38.89,1,True,False
FIN-0000021812,2024-08-06,32,Q3,2024,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327266.0,81264.78,67002.36,313003.58,4.8517,-333255.05,-15206354674.0,50.36,63.07,34.89,22.89,0,True,False
